ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,source_file,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,Year
9456,"St Anthony's Liberal Democrats - £1,600.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5086,Josh Babarinde,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9456,,,,,,,PublishedInterest-Category_2.csv,,,Cash,support for my election campaign.,1600,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,St Anthony's Liberal Democrats,"Avalon, 38 Harding Avenue, Eastbourne BN22 8PL",Registered Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9432,Mary Hodge - £500.00,,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5086,Josh Babarinde,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9432,,,,,,,PublishedInterest-Category_2.csv,,,Cash,donation in support of my election campaign.,500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mary Hodge,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9325,"Gary Lubner - £7,500.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5192,Helena Dollimore,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9325,,,,,,,PublishedInterest-Category_2.csv,,25/07/2023,Cash,Donation to campaign fund towards political campaigning in Hastings and Rye,7500,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),25/07/2023,,TRUE,Gary Lubner,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9490,"Sen Kandiah - £7,000.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5278,Uma Kumaran,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9490,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for election campaign printing and associated costs,7000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Sen Kandiah,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9417,"Musicians' Union - £3,000.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5132,Liam Conlon,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9417,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Musicians' Union,"30 Snowsfields, London SE1 3SU",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10173,"Francesca Sainsbury Perrin - £20,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5213,Dr Zubir Ahmed,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10173,,,,,,,PublishedInterest-Category_2.csv,,29/01/2024,Cash,,20000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),29/01/2024,,TRUE,Francesca Sainsbury Perrin,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9241,"Francesca Perrin - £10,000.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5079,Joani Reid,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9241,,,,,,,PublishedInterest-Category_2.csv,,03/06/2023,Cash,donation received by my local Labour Party for the election campaign.,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),03/06/2023,,TRUE,Francesca Perrin,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,"Stuart Roden - £5,000.00",,25/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5266,Mike Tapp,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7441,,,,,,,PublishedInterest-Category_2.csv,,23/04/2024,Cash,for campaigning at the General Election,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),23/04/2024,,TRUE,Stuart Roden,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867,"Michele Brandreth & Gyles Brandreth - £5,000.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5241,Aphra Brandreth,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7867,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Michele Brandreth & Gyles Brandreth,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10383,"James Moore - £2,500.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5070,Lisa Smart,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10383,,,,,,,PublishedInterest-Category_2.csv,,,Cash,For the General Election Campaign,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,James Moore,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8531,"Samuel D Collins - £2,000.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4358,Wendy Morton,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8531,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for my general election campaign 2024,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Samuel D Collins,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10399,"Barbara Yerolemou - £5,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4860,Dr Kieran Mullan,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10399,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Barbara Yerolemou,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10187,"Labour Together Limited - £10,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5213,Dr Zubir Ahmed,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10187,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Together Limited,"Langley House, Park Road, East Finchley, London N2 8EY",Company,Labour Together Limited,,9639080,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9443,John Ungar - £550.00,,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5086,Josh Babarinde,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9443,,,,,,,PublishedInterest-Category_2.csv,,,Cash,Donation in support of my election campaign.,550,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John Ungar,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,"Unite the Union - £5,000.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4869,Nadia Whittome,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9022,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unite the Union,"Unite House, 
128 Theobalds Road, 
Holborn, 
London 
WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,"Carl Michel - £2,000.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5032,Tom Gordon,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9027,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Carl Michel,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,"Unison - £1,000.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5133,Alice Macdonald,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9045,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unison,"Unison Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,"KH London Ltdf - £5,000.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4769,Daisy Cooper,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9050,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,KH London Ltdf,"1 Lucas Bridge Business Park, 1 Old Greens Norton Road, Towcester, Northamptonshire NN12 8AX",Company,KH London Ltdf,,9799569,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386,"Marian Tucker - £13,196.40",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5249,Ellie Chowns,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8386,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,13196.4,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Marian Tucker,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8406,"Guy Jennings - £2,000.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5286,Anna Sabine,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8406,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Guy Jennings,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,"Valary Management Limited - £2,500.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4803,Paul Holmes,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8960,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Valary Management Limited,"Stratford Road, Warwick CV34 6RE",Company,Valary Management Limited,,13643603,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10355,"Frank Julian Brookes - £1,000.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5325,Charlie Maynard,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10355,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Frank Julian Brookes,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,"Rocktel Services Ltd - £8,000.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5344,Ben Coleman,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8693,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,8000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Rocktel Services Ltd,"Ellisa Motors Ltd T/A Budgen Motors, Featherbed Lane, Shrewsbury, Shropshire SY1 4NN",Company,Rocktel Services Ltd,,4120606,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,"89Up Ltd - £2,900.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5076,Blair McDougall,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8435,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2900,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,89Up Ltd,"1st Floor, 66-68 Pentonville Road, London N1 9PR.",Company,89Up Ltd,,6886828,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,"Stellar Entertainment Development Limited - £2,500.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5313,Zöe Franklin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7388,,,,,,,PublishedInterest-Category_2.csv,,,InKind,Payment of office costs (monthly),2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,"Stellar Entertainment Development Limited - £1,920.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5313,Zöe Franklin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/7390,,,,,,,PublishedInterest-Category_2.csv,,,InKind,Payment of office costs (monthly),1920,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,"Cressida Pollock and Danny Luhde-Thompson - £10,000.00",,31/07/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5341,Laura Kyrke-Smith,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8714,,,,,,,PublishedInterest-Category_2.csv,,16/04/2024,Cash,for my election campaign,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),16/04/2024,,TRUE,Cressida Pollock and Danny Luhde-Thompson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,"Unison Labour Link - £4,500.00",,01/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5275,Graeme Downie,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/8913,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,4500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unison Labour Link,"14 West Campbell Street, Glasgow G2 6RX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992,"Tronos Ltd - £10,200.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5207,Clive Jones,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9992,,,,,,,PublishedInterest-Category_2.csv,,,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",10200,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,Tronos Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,Tronos Ltd,,309498,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9998,"RN trustees Ltd - £8,400.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5207,Clive Jones,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9998,,,,,,,PublishedInterest-Category_2.csv,,,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",8400,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,RN trustees Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,RN trustees Ltd,,10821008,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301,Dominic Mathon - £800.00,,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10301,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,800,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dominic Mathon,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304,Dominic Mathon - £800.00,,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10304,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,800,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dominic Mathon,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,"Adam Management Holdings Ltd - £5,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6701,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adam Management Holdings Ltd,"1 Canada Square, London E14 5AA",Company,Adam Management Holdings Ltd,,13453522,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,"Jonathon Goodfellow - £5,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10429,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Jonathon Goodfellow,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10431,"Adam Management Holdings Ltd - £5,000.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5219,Mike Martin,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10431,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adam Management Holdings Ltd,"1 Canada Square, London E14 5AA",Company,Adam Management Holdings Ltd,,13453522,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,"Musicians Union - £3,000.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,4425,Jo Stevens,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9221,,,,,,,PublishedInterest-Category_2.csv,,,Cash,To aid with general Election campaign activities,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Musicians Union,"30 Snowsfields, London SE1 3SU",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9976,"Immensa Management Ltd - £2,500.00",,04/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5201,Victoria Collins,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9976,,,,,,,PublishedInterest-Category_2.csv,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Immensa Management Ltd,"154 2nd Floor, Bishopsgate, London EC2M 4LN",Company,Immensa Management Ltd,,9116498,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9657,"Bridget Fox - £2,000.00",,02/08/2024,04/08/2024,,Donations and other support (including loans) for activities as an MP,5070,Lisa Smart,,,,,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/9657,,,,,,,PublishedInterest-Category_2.csv,,,Cash,for my general election campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Bridget Fox,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
